user_id,first_seen_date,age_bucket,gender,preferred_device,preferred_category,email_opt_in,push_opt_in,total_sessions,total_orders,total_revenue,loyalty_tier
be7d2dde-5e6b-4ebc-82bd-a3f1bc8772c5,2023-07-20,35-44,M,desktop,beauty,True,False,3.0,0.0,0.0,new
cc945579-ee83-4342-b5a3-9a3503290c24,2023-11-07,35-44,F,desktop,fashion,False,False,4.0,0.0,0.0,new
684a3ec5-aa76-46e6-b80e-6c2deff37056,2023-10-07,25-34,M,tablet,fashion,True,False,4.0,0.0,0.0,new
4ddab4e0-e652-45f4-bb86-019a86c31e85,2023-07-21,18-24,F,desktop,beauty,False,False,1.0,0.0,0.0,new
b5af6220-87cf-4491-bf2d-4008ab1d7f6b,2023-10-29,25-34,M,mobile,electronics,False,True,2.0,0.0,0.0,new
16495ae6-1f6d-4d55-a034-41ce21e5b7ab,2023-08-26,45+,M,mobile,beauty,False,True,1.0,0.0,0.0,new
dbfa3ea4-5bcd-498a-a606-f3c44f102635,2023-11-18,18-24,F,mobile,sports,False,False,4.0,0.0,0.0,new
4fa559b2-260b-4979-8d77-103bd1ea1946,2023-08-12,18-24,Other,mobile,fashion,False,False,5.0,0.0,0.0,new
a6b68779-d0c4-4909-ad1b-bf19013d921d,2023-07-01,25-34,F,mobile,home_decor,True,False,0.0,0.0,0.0,new
9a732bb4-d173-4461-adbb-399dbdcd3c1b,2023-11-29,45+,M,mobile,sports,False,False,3.0,0.0,0.0,new
b7c24b24-7a92-493f-abef-aa7f479bb46b,2023-10-29,25-34,M,tablet,fashion,True,False,1.0,0.0,0.0,new
3b3753e5-283a-40e6-8c0e-98d011e76856,2023-07-01,35-44,F,mobile,fashion,False,True,0.0,0.0,0.0,new
1be5d061-57c5-4745-be1b-4c02654be901,2023-07-01,18-24,F,desktop,fashion,True,False,0.0,0.0,0.0,new
f93c2201-e4af-40a5-98e8-aa6e9249c69e,2023-08-03,25-34,M,mobile,electronics,False,True,11.0,0.0,0.0,new
2f295fd1-0516-4dd7-82e5-f425fc63c7a8,2024-05-11,25-34,M,mobile,beauty,True,False,1.0,0.0,0.0,new
3739daac-3ec5-4fe6-9aba-122c582af932,2023-08-27,25-34,M,mobile,sports,False,False,9.0,0.0,0.0,new
c981fe58-1c73-498f-b5fc-54f7779744f9,2024-05-06,25-34,F,desktop,beauty,False,False,1.0,0.0,0.0,new
2be90514-63b5-42c2-bc9e-faa2cc16c987,2023-07-01,25-34,F,desktop,electronics,True,True,0.0,0.0,0.0,new
dd28b311-08f9-4abe-a89a-2e49de2bdf54,2023-07-09,25-34,M,mobile,beauty,True,False,3.0,0.0,0.0,new
45331677-1172-49bf-9766-708c790c099f,2023-11-17,35-44,F,mobile,fashion,True,False,1.0,0.0,0.0,new
f0af2a78-c6f4-4aa2-87ec-a8e94ed9df0b,2023-07-24,18-24,M,mobile,beauty,False,False,6.0,0.0,0.0,new
5a51a616-9d6d-4c21-bac9-c3953e6f420f,2023-08-24,25-34,M,mobile,sports,False,True,4.0,0.0,0.0,new
d2fc969c-8b5f-4f2c-9603-8870e51d8638,2023-10-14,35-44,M,mobile,fashion,True,True,6.0,0.0,0.0,new
5d38defb-b074-4cd5-a9f1-29d245aa55cd,2023-10-08,35-44,F,mobile,beauty,True,False,5.0,0.0,0.0,new
15eea717-f932-4393-bcb1-3defadc71a2d,2023-10-02,25-34,M,mobile,beauty,True,True,3.0,0.0,0.0,new
07870d5d-ba0b-44f1-80c8-34619457c9f8,2023-07-01,25-34,F,desktop,sports,True,True,0.0,0.0,0.0,new
223f4128-3a1e-414b-85f9-0a3ba8dc6069,2023-10-27,25-34,F,mobile,beauty,False,False,1.0,0.0,0.0,new
5e793f60-5e85-4511-b31b-56a4d2fa4cf5,2023-11-10,25-34,M,mobile,beauty,True,True,3.0,0.0,0.0,new
3812d734-9655-4463-9780-a10c0b71decf,2023-09-23,25-34,F,mobile,beauty,False,False,5.0,1.0,8997.0,bronze
d4187e9b-8f53-4c46-a017-1b84b46f4654,2023-07-01,35-44,M,mobile,electronics,False,True,0.0,0.0,0.0,new
eebc0c3e-1dd9-4c77-b221-4eb716dd1c8c,2023-10-21,35-44,F,mobile,sports,False,False,2.0,0.0,0.0,new
641550bf-c14f-463f-8503-537af411ea6d,2023-07-01,25-34,M,mobile,fashion,True,False,0.0,0.0,0.0,new
5b0947a0-84ef-4db5-a32e-4479273c2024,2023-10-05,35-44,M,mobile,fashion,True,True,2.0,0.0,0.0,new
cac76123-ddcf-424f-a662-66155b24a885,2023-07-01,18-24,M,desktop,fashion,False,False,0.0,0.0,0.0,new
4983ab16-521e-4c20-a894-8f4205757791,2023-10-21,45+,M,mobile,home_decor,True,False,4.0,0.0,0.0,new
e2819103-f8f5-45b2-a473-62fa6a5f2948,2023-08-04,18-24,M,mobile,sports,False,False,9.0,1.0,699.0,bronze
b6181eda-922f-40a8-a070-dc69cbd0a721,2023-10-06,35-44,F,mobile,electronics,False,True,1.0,0.0,0.0,new
68c0b92c-a273-430a-b1e7-73e4a566dab7,2023-11-17,25-34,M,desktop,electronics,True,False,3.0,1.0,199.0,bronze
e4d8e5aa-419f-4472-9daa-0efbacedacb1,2023-10-30,25-34,M,mobile,fashion,False,True,2.0,0.0,0.0,new
6f6a2cb1-24a4-41cf-bf70-c215b5ed5d1a,2023-11-13,45+,M,mobile,electronics,True,True,1.0,0.0,0.0,new
9681756f-1733-4cb1-8310-38eb6869a2d7,2023-07-01,25-34,F,desktop,fashion,False,True,0.0,0.0,0.0,new
25f8e66d-c899-445a-a89d-2249e106a10f,2023-07-19,18-24,F,mobile,sports,False,False,5.0,0.0,0.0,new
8dd55f39-0458-42c8-a904-bec1c768d38a,2023-11-21,35-44,F,desktop,beauty,True,True,3.0,0.0,0.0,new
de8910e7-d449-49e3-a625-ca8defefff95,2023-09-10,45+,F,mobile,fashion,True,False,8.0,0.0,0.0,new
32e8148e-3f6a-41bc-a481-cb7eb01c7f85,2023-11-08,45+,F,mobile,fashion,True,True,1.0,0.0,0.0,new
734cda33-f2ea-46bb-a693-5f1f96adfdf2,2023-10-22,25-34,M,mobile,electronics,True,True,8.0,0.0,0.0,new
620d7232-2e00-4956-b37a-001d2f5fcfd7,2023-09-17,35-44,F,tablet,sports,True,False,7.0,0.0,0.0,new
55347e93-7178-424b-a749-cfe5018786c5,2023-08-04,35-44,M,desktop,beauty,True,False,3.0,0.0,0.0,new
ac034417-c8dd-4d50-b976-245c8b4ab716,2023-10-10,45+,M,mobile,beauty,True,False,10.0,1.0,899.0,bronze
ac3c446e-87cc-43df-a6e4-2e95ef3be633,2023-07-04,35-44,M,mobile,electronics,True,False,21.0,3.0,5694.0,silver
447225a5-7198-451f-9577-37a4b353d40c,2023-09-17,35-44,Other,desktop,sports,True,True,3.0,0.0,0.0,new
cd54e3b5-ec94-4ecb-be53-c8a56b45dd79,2023-08-15,25-34,F,mobile,home_decor,False,False,3.0,1.0,2697.0,bronze
f8dff559-3aa1-453d-97af-8dfc515bbd71,2023-12-10,25-34,M,mobile,beauty,False,True,2.0,0.0,0.0,new
92206707-e8b4-421a-a235-14731b88a919,2023-08-14,18-24,M,tablet,sports,True,True,9.0,0.0,0.0,new
d6d0c3eb-1076-4725-8387-08e54200f439,2023-07-12,25-34,F,mobile,home_decor,True,False,7.0,0.0,0.0,new
53f48fb8-1390-4099-a6eb-dbd284446a8d,2023-07-01,18-24,M,mobile,electronics,True,False,0.0,0.0,0.0,new
2cb748ef-c389-4c86-bde3-6e1fc3c9c1dc,2024-06-10,25-34,M,mobile,beauty,False,False,1.0,0.0,0.0,new
8f4a6291-e6f5-4d26-8f03-3b93db502ac1,2023-07-03,35-44,F,mobile,home_decor,False,True,8.0,1.0,1798.0,bronze
f519a68a-4d4f-45d6-9929-660480eda3c4,2023-10-29,45+,F,desktop,fashion,False,False,2.0,0.0,0.0,new
3b988cc5-6b47-48dc-b276-a17128198f00,2023-07-01,35-44,M,mobile,home_decor,True,False,0.0,0.0,0.0,new
0e95e36f-4ac8-4095-a2b7-93710f2f113e,2023-12-25,25-34,M,mobile,fashion,True,True,1.0,0.0,0.0,new
972995c4-2bfb-4cbc-a7de-a72703d1a5d9,2023-07-20,45+,M,mobile,fashion,False,False,7.0,1.0,1998.0,bronze
91d2f92e-61dc-42db-a16f-23d75f244969,2023-10-25,25-34,F,mobile,sports,True,False,2.0,0.0,0.0,new
0cbf7e76-c20d-4bf9-8627-494eaaacf791,2023-09-21,18-24,M,mobile,sports,True,False,2.0,0.0,0.0,new
9a3ad813-111a-462d-8e8b-dcfd8608e822,2023-08-29,25-34,F,mobile,home_decor,False,True,9.0,1.0,2598.0,bronze
78ce0a52-5fcd-4cdb-b27c-b0e4b320b2e9,2023-10-15,45+,F,mobile,fashion,True,False,2.0,0.0,0.0,new
8c375d48-acc1-4847-8c5a-e40462f8e442,2023-08-17,45+,M,mobile,fashion,False,True,1.0,0.0,0.0,new
8dcdf4fa-a1bd-48b7-addc-8e042ed0621d,2023-07-01,45+,F,mobile,electronics,True,False,2.0,0.0,0.0,new
e9626c62-5aa8-44c1-95d9-841eff16ca2b,2023-07-12,18-24,M,mobile,home_decor,True,False,4.0,0.0,0.0,new
25499813-4c58-4d31-a5e5-d062257ef022,2023-08-28,25-34,F,mobile,fashion,False,False,6.0,0.0,0.0,new
d18f8450-2d8b-4d5f-bc6b-f565a3de5e5b,2023-07-16,25-34,F,mobile,beauty,False,False,11.0,0.0,0.0,new
9075b202-0130-4030-9a93-fb80db8429c5,2023-08-08,25-34,M,mobile,sports,False,False,4.0,0.0,0.0,new
61973025-925e-456f-ae31-979bb1e196a7,2023-07-01,18-24,M,tablet,fashion,False,True,0.0,0.0,0.0,new
af86c7df-5fa5-44c4-8868-2d9999c377fe,2024-04-20,25-34,M,mobile,home_decor,True,False,2.0,0.0,0.0,new
ec5d1027-bc94-4374-b884-196c1052fc3c,2023-11-15,25-34,M,mobile,fashion,True,True,2.0,0.0,0.0,new
89ac4f1d-d378-41ef-b5dd-51088b46ea4c,2023-07-28,25-34,F,mobile,electronics,True,True,8.0,0.0,0.0,new
903220dd-29d3-41b7-92f2-cef21fdb46aa,2023-08-16,35-44,F,mobile,beauty,False,False,9.0,0.0,0.0,new
6f182d7e-2569-48a7-8169-a46591140309,2023-07-31,18-24,F,mobile,fashion,True,False,9.0,1.0,1999.0,bronze
1c609fee-eabf-4c0c-8b6c-eb367371b2d5,2023-07-01,25-34,M,mobile,electronics,True,True,0.0,0.0,0.0,new
d951e3ad-8d05-4465-91db-616f27f14ecb,2023-07-04,25-34,M,mobile,home_decor,False,True,3.0,0.0,0.0,new
f3978f54-854f-4ead-91cc-1f6009ad64bc,2023-07-01,25-34,F,mobile,home_decor,True,False,0.0,0.0,0.0,new
d51daf8c-983a-4b34-a146-30bbeda8b861,2023-11-24,18-24,M,mobile,home_decor,True,False,2.0,0.0,0.0,new
1b23a84e-e678-4745-8748-d71d808deeea,2024-04-19,18-24,F,desktop,electronics,True,True,1.0,0.0,0.0,new
41c08082-23d5-453b-8af2-955a7ea30b23,2024-05-14,45+,M,desktop,home_decor,True,False,1.0,0.0,0.0,new
aeb07fd9-362c-4a57-b00c-ba409f45ab58,2023-07-01,18-24,M,desktop,fashion,True,False,4.0,0.0,0.0,new
ad96b2d9-c6e8-44d9-a126-da39702a1cc0,2023-10-29,25-34,M,mobile,beauty,True,False,1.0,0.0,0.0,new
96f5267c-6455-46a2-8438-603dcee260f9,2023-08-12,35-44,M,mobile,home_decor,True,True,2.0,0.0,0.0,new
fac5b704-054b-43f1-b9a9-84fce2161ddd,2023-10-02,35-44,F,mobile,electronics,False,False,11.0,1.0,8997.0,bronze
47ccfcff-a843-44b5-99a5-024ab211925d,2023-08-20,18-24,Other,mobile,sports,False,False,1.0,0.0,0.0,new
68f4eee1-bd4f-418f-991a-38674d688792,2023-10-01,25-34,F,mobile,home_decor,False,True,4.0,0.0,0.0,new
6155dcd9-be2b-4caf-952f-4d02614c967c,2023-08-02,18-24,F,mobile,beauty,False,False,9.0,0.0,0.0,new
d870d645-b7e1-4c7a-a657-410c07e5bbae,2023-07-01,18-24,M,desktop,fashion,False,True,0.0,0.0,0.0,new
6f9043e0-81ea-4fbe-866b-0d2d0527d3fd,2023-07-01,25-34,M,mobile,home_decor,False,True,0.0,0.0,0.0,new
c3adc0f7-8579-43d2-95cc-dc9419d44bc1,2023-07-01,18-24,Other,mobile,fashion,False,False,0.0,0.0,0.0,new
2539f016-1e29-4c7c-90c8-e4dfdf34d4b0,2023-10-29,18-24,M,tablet,sports,True,True,4.0,0.0,0.0,new
88a78a0f-7bd0-48b2-b12a-75f9eeb5506f,2023-07-01,25-34,M,mobile,beauty,True,False,0.0,0.0,0.0,new
e17912a8-a019-4501-be04-145dcd0d8061,2023-10-29,18-24,M,mobile,electronics,True,True,1.0,0.0,0.0,new
3adb1290-a13e-49ad-b9c2-a7e52c7e7c07,2023-08-13,25-34,F,mobile,beauty,False,True,7.0,0.0,0.0,new
1c04d5a9-6db8-4a1d-a072-b5ed35f08fc2,2023-11-21,35-44,M,mobile,fashion,False,True,3.0,0.0,0.0,new
dabcdd0d-e79f-4a3f-bbae-f2be05d6a013,2023-09-21,25-34,M,mobile,fashion,False,False,1.0,0.0,0.0,new
e4e18b68-b647-4c56-85fb-bd1c5eb68010,2023-07-27,25-34,M,mobile,home_decor,False,False,1.0,0.0,0.0,new
579ee0ef-8836-4e25-b587-c4bd34618a0d,2023-08-16,35-44,F,mobile,electronics,True,False,3.0,0.0,0.0,new
8814fdb5-2189-4f80-aa49-41175b537915,2023-07-04,35-44,M,mobile,home_decor,False,True,20.0,2.0,30996.0,silver
99155f7e-6cb5-4d77-905a-bf3af4a66a33,2023-07-04,45+,F,desktop,sports,False,False,13.0,1.0,3897.0,bronze
7ce772dd-67c2-4f99-b803-7e8f880eb944,2023-10-13,45+,M,mobile,fashion,True,False,10.0,0.0,0.0,new
60f3da85-4500-4a18-a750-a06426e57984,2024-02-14,35-44,F,mobile,sports,True,True,3.0,0.0,0.0,new
bec56d01-d26d-4f02-a6bf-f407dd4dda71,2023-07-01,25-34,M,mobile,beauty,True,False,0.0,0.0,0.0,new
f03317d8-9d43-4b6c-a9d3-3f6ad718481b,2023-11-07,18-24,M,desktop,beauty,True,True,1.0,0.0,0.0,new
646310d2-5fb9-45dd-ae39-f3abec9f9ce9,2023-09-10,35-44,M,mobile,fashion,True,True,12.0,0.0,0.0,new
0ecedbc4-01ff-4c29-94db-fa514de049ee,2024-05-26,25-34,M,desktop,electronics,True,True,1.0,0.0,0.0,new
5f003912-0585-4b93-9e75-a6099b064ca8,2023-08-11,18-24,M,desktop,home_decor,True,False,4.0,0.0,0.0,new
10a072dc-b9f1-45a9-a363-2f3d726eef7e,2023-07-01,35-44,F,mobile,fashion,False,True,0.0,0.0,0.0,new
d9bfbbed-c1bb-42f9-9a58-f3bcd11a1421,2023-09-07,25-34,F,desktop,fashion,True,True,16.0,0.0,0.0,new
3b87189a-fc62-4c82-9ccf-5ef87a83f518,2023-07-15,25-34,M,mobile,electronics,False,False,13.0,0.0,0.0,new
6c1d7d58-c216-44d9-9490-11469046e780,2023-10-20,35-44,M,mobile,home_decor,False,True,1.0,0.0,0.0,new
7181deea-e9b1-4eef-9a71-34ab878c3295,2023-10-20,25-34,F,mobile,electronics,False,False,1.0,0.0,0.0,new
2cdcf449-58cc-4afc-8950-1fd374f70f61,2023-09-09,25-34,F,mobile,beauty,True,False,2.0,0.0,0.0,new
9b525a12-4691-4c05-922d-5046fb5cddd0,2023-12-28,18-24,F,mobile,sports,True,False,1.0,0.0,0.0,new
71a4b561-6018-4bfb-8406-d444e99d6862,2023-07-08,25-34,F,desktop,sports,True,True,5.0,0.0,0.0,new
840fa475-977b-4062-907e-df2c6a3ffd50,2023-07-13,25-34,M,mobile,beauty,False,True,19.0,0.0,0.0,new
e86b2b4a-496e-4b44-8552-39464d4663f6,2023-07-01,35-44,M,desktop,sports,True,True,0.0,0.0,0.0,new
188c9b2f-13cf-455b-8bcd-b56c5909649f,2023-07-28,45+,M,tablet,sports,True,False,1.0,0.0,0.0,new
c2d77069-e44c-45e6-91b1-6e05de56e840,2023-08-21,18-24,Other,mobile,beauty,False,False,3.0,0.0,0.0,new
032cbcad-260a-4542-b3f8-0ed40513dfd6,2023-07-31,18-24,F,desktop,beauty,True,True,5.0,0.0,0.0,new
e8cca9c5-b695-4418-bc95-6686c84312c5,2023-08-16,25-34,F,mobile,electronics,False,False,4.0,1.0,2999.0,bronze
fc2dfca8-2d50-4fff-8f1e-6b6bd8a4faca,2023-07-01,45+,F,mobile,home_decor,True,False,0.0,0.0,0.0,new
707865a9-2e1e-4411-aa60-df45d6542b74,2023-07-15,45+,M,mobile,sports,True,True,6.0,1.0,2697.0,bronze
696e3aa7-6c56-4696-a276-72fb98344cd4,2023-11-27,25-34,Other,tablet,home_decor,False,False,3.0,0.0,0.0,new
c7d60985-4fc1-4fbf-b4d8-d90dad8805ef,2024-06-11,25-34,M,mobile,electronics,False,False,3.0,0.0,0.0,new
ef7470ea-2fbf-49aa-96f7-c70b16fdb1e3,2023-10-07,18-24,M,desktop,home_decor,True,True,6.0,0.0,0.0,new
26c7683a-5056-4abb-aed9-26d805004545,2023-07-01,35-44,F,mobile,electronics,True,False,0.0,0.0,0.0,new
c088ff48-0550-4ed7-934b-4f27486aaae4,2023-07-21,35-44,M,mobile,home_decor,False,False,3.0,0.0,0.0,new
9903fb3c-8b04-4aef-8e42-39bef980e76d,2023-07-31,18-24,M,mobile,sports,True,True,12.0,0.0,0.0,new
5abbc1e4-4770-4781-a747-d06daa8768a4,2023-07-30,35-44,M,mobile,fashion,True,False,17.0,2.0,13995.0,silver
1ccd6be8-47c5-4245-8047-f9afc5a4a65e,2024-06-08,25-34,M,mobile,sports,False,True,3.0,0.0,0.0,new
326b6bce-9274-4f8c-a2c6-10346d615753,2023-07-01,25-34,F,desktop,fashion,False,False,0.0,0.0,0.0,new
d52fee03-ecd9-47d6-831b-5305f69dc94d,2023-07-01,25-34,F,mobile,home_decor,False,True,0.0,0.0,0.0,new
528c4c10-6672-4306-b7a5-3b8f48b43840,2023-07-01,25-34,M,mobile,beauty,True,False,0.0,0.0,0.0,new
63276df7-ed4e-48f4-a81a-719e4a9df01c,2023-10-23,25-34,M,mobile,home_decor,False,False,6.0,1.0,31998.0,bronze
79819df5-5512-4ad8-b1ef-25b52aae6d9f,2023-09-13,35-44,M,mobile,beauty,True,True,1.0,0.0,0.0,new
f1758934-1e69-4fc3-a04d-2c972f691167,2023-07-01,25-34,F,mobile,sports,True,True,0.0,0.0,0.0,new
2702dd7e-de63-4df1-aebd-477890d1176c,2024-02-27,18-24,M,mobile,fashion,False,True,2.0,0.0,0.0,new
7911136c-c0ff-4124-92e8-ebfdc01807ce,2023-11-13,18-24,M,mobile,electronics,True,True,5.0,0.0,0.0,new
ef51f489-3f9b-4b76-a578-b3ec8359797c,2023-07-01,18-24,M,mobile,electronics,True,False,0.0,0.0,0.0,new
ecc9e197-95de-433b-b015-9502c5599f2c,2023-07-01,25-34,M,mobile,home_decor,True,False,0.0,0.0,0.0,new
ff4bc9b9-6b36-46e5-b7f7-142f90b18e82,2023-07-01,45+,M,mobile,sports,False,True,0.0,0.0,0.0,new
01ec2bd1-1944-44a2-a2bd-60589baf8d74,2023-07-24,35-44,M,mobile,electronics,False,False,1.0,0.0,0.0,new
f567f7e7-2887-4e7d-861d-cb3f596f21e9,2024-03-09,25-34,M,mobile,electronics,True,False,1.0,0.0,0.0,new
4e4a93b0-ee55-4756-a913-de6fe219db7b,2023-10-22,18-24,M,mobile,home_decor,True,True,1.0,0.0,0.0,new
e4344b64-6db2-411c-9171-b71c1e8b6c4c,2023-07-01,35-44,M,mobile,home_decor,True,False,0.0,0.0,0.0,new
579c338f-6be7-4dee-b640-1206bae73a87,2024-05-31,25-34,F,mobile,electronics,True,True,1.0,0.0,0.0,new
d4a9a137-3e84-4417-a996-a743a90bfc10,2023-07-13,35-44,M,mobile,home_decor,False,False,2.0,0.0,0.0,new
c61486c5-17af-4b98-98cd-5893c18ec0f3,2024-01-17,35-44,M,mobile,beauty,True,True,1.0,0.0,0.0,new
b3e0a611-afb1-4971-bed6-ed8a8abb2b49,2023-07-23,25-34,F,mobile,home_decor,False,False,4.0,0.0,0.0,new
7b859149-01d7-40c0-94da-c022c39f970d,2023-10-11,35-44,M,mobile,sports,False,False,5.0,0.0,0.0,new
4b9d72af-7dc4-4105-b338-ea410bcc610a,2023-10-22,25-34,M,mobile,sports,True,False,8.0,0.0,0.0,new
fbfe3f22-7c3c-47f9-8361-3b56ae0333b0,2023-07-01,25-34,M,desktop,electronics,False,True,0.0,0.0,0.0,new
7269b76d-39fa-4238-a98d-1aa30f277809,2023-07-01,35-44,M,mobile,sports,True,False,0.0,0.0,0.0,new
836448fc-da2f-409e-9646-0d47ede8d731,2023-11-26,25-34,M,mobile,fashion,False,False,1.0,0.0,0.0,new
3a39196c-6f4b-4b6a-9100-ac0849c2e964,2023-08-06,25-34,F,tablet,home_decor,True,True,20.0,2.0,2196.0,silver
91eecbc4-d54b-4a7e-96a1-bce06861dfa0,2023-10-02,25-34,F,tablet,fashion,False,True,7.0,0.0,0.0,new
007b4f34-4d92-476b-9959-d80c23b17275,2023-07-01,45+,F,desktop,beauty,False,False,0.0,0.0,0.0,new
97a827c9-fc99-4c94-8f70-9889bfc2ba3e,2023-12-26,35-44,F,mobile,fashion,True,True,4.0,0.0,0.0,new
ab15e4b0-13a8-4ef7-b546-f60dd44269c5,2023-08-12,45+,F,mobile,beauty,False,False,7.0,1.0,4797.0,bronze
e593fb09-1994-49a9-afeb-ad497b3a841a,2023-10-14,25-34,M,mobile,electronics,True,False,1.0,0.0,0.0,new
9f08cfa3-2780-46c8-9efe-32e9d4affbfd,2023-07-11,45+,F,mobile,electronics,True,True,6.0,0.0,0.0,new
5838e909-8699-46e7-8426-d47a5e13b5c7,2023-10-10,25-34,F,mobile,sports,True,True,1.0,0.0,0.0,new
be367d03-2a17-43af-8288-fda213534c47,2023-11-27,35-44,F,mobile,sports,True,False,1.0,0.0,0.0,new
7215f9c5-c1a7-4259-8021-73184e9f2b69,2023-09-16,35-44,M,mobile,electronics,True,False,3.0,0.0,0.0,new
a02551ed-1fc9-45e1-be8f-b23e4fa6ef10,2023-07-01,18-24,M,mobile,electronics,True,False,0.0,0.0,0.0,new
74420a00-3a7a-4bfb-aefc-e808f8c3bccb,2023-07-28,25-34,M,desktop,fashion,False,True,3.0,1.0,4497.0,bronze
5ac20ba6-50a4-4272-b6f5-680beae80d05,2023-09-12,45+,M,mobile,fashion,False,False,6.0,0.0,0.0,new
24178d1b-fcf8-400f-be8f-e7b5d08aa8e7,2024-06-04,18-24,M,desktop,home_decor,False,True,2.0,0.0,0.0,new
2639bb41-3cb2-48fb-b4b2-e9aaeacbbad2,2023-07-01,25-34,M,mobile,home_decor,True,True,0.0,0.0,0.0,new
6f1be1eb-b96e-4f97-8f7a-c388f7da13af,2024-05-14,45+,M,desktop,home_decor,True,False,2.0,1.0,3198.0,bronze
66fadfa8-d655-428a-979b-02e7e2656431,2023-08-31,25-34,Other,mobile,sports,False,True,9.0,0.0,0.0,new
42258377-7eb4-4b0b-8dcf-6de72a8fa506,2023-07-26,35-44,F,desktop,home_decor,True,False,2.0,0.0,0.0,new
72e41900-7f28-4811-8715-166d335bc792,2023-07-31,25-34,M,mobile,beauty,True,True,4.0,1.0,35999.0,bronze
7f3c966b-56ab-4fdc-90ce-0125ed64e8d5,2024-04-01,45+,M,tablet,beauty,True,False,2.0,0.0,0.0,new
b97f8f51-05f0-4563-970f-b7bcdeff65fc,2023-07-22,25-34,M,mobile,electronics,False,False,4.0,0.0,0.0,new
723af44e-c46d-4ade-9e3a-6bf06a3f9b2f,2023-07-18,45+,F,tablet,home_decor,False,True,6.0,0.0,0.0,new
5e4f6e9c-261d-4bf1-b79d-01d9a1b060ae,2023-07-12,18-24,F,mobile,home_decor,False,True,3.0,0.0,0.0,new
26b57d20-3ff7-44c6-b244-b133f8495148,2023-11-08,25-34,M,mobile,home_decor,True,True,1.0,0.0,0.0,new
d6dfe1cc-00b3-4deb-afd8-faa02b92722b,2023-07-01,25-34,F,mobile,electronics,False,True,0.0,0.0,0.0,new
459350e5-350a-41be-ba48-227ae72fa4f1,2023-07-04,18-24,M,tablet,sports,False,False,7.0,0.0,0.0,new
59a7f3a3-db66-4761-82eb-2de37a8f8614,2023-09-10,35-44,F,desktop,fashion,True,False,4.0,0.0,0.0,new
85b48d04-a5d6-4935-a7f0-6b24a513dde9,2023-07-02,45+,M,mobile,beauty,True,False,3.0,0.0,0.0,new
e959f1ef-a6ff-4178-991d-8180a597ec39,2023-07-01,25-34,M,desktop,beauty,True,False,0.0,0.0,0.0,new
e6f91e5d-48ef-418d-9833-e9e21e43debc,2023-09-01,35-44,M,mobile,sports,True,True,3.0,0.0,0.0,new
333956e9-63cb-4bdb-89c9-3b84776de133,2023-07-01,18-24,M,mobile,beauty,False,False,0.0,0.0,0.0,new
0a884c03-6755-40b1-b0d5-0512c630665d,2023-07-05,25-34,M,desktop,sports,True,True,17.0,0.0,0.0,new
69b1dcfe-aab2-4296-a0b7-935166970381,2023-08-22,25-34,M,mobile,beauty,True,True,9.0,0.0,0.0,new
3abe3024-2008-4cec-8cd7-9d4db1230013,2023-07-01,35-44,M,mobile,sports,False,False,0.0,0.0,0.0,new
0ba4173d-f43f-4162-9c24-1c5fa61af04e,2023-07-28,25-34,M,mobile,sports,True,False,2.0,0.0,0.0,new
fe76e1cb-5048-491e-a4e3-430c5331057e,2023-07-01,35-44,F,mobile,sports,False,False,0.0,0.0,0.0,new
e9453f3c-40f2-4050-a61b-0bbbc248ccdb,2023-07-02,18-24,F,mobile,beauty,False,False,9.0,0.0,0.0,new
7897491e-744c-4c60-b24f-98130e7cc5b7,2023-07-09,25-34,M,mobile,fashion,True,False,10.0,1.0,7497.0,bronze
8ba2f833-09cd-438a-9de7-c947f3ab882c,2023-07-01,25-34,F,mobile,beauty,True,False,0.0,0.0,0.0,new
725b391f-e292-4a81-bfcf-f4581cde0f7c,2023-07-13,25-34,M,mobile,sports,True,False,6.0,0.0,0.0,new
cfcab12d-7ef3-47a6-8304-943b93ce44db,2023-07-10,25-34,M,mobile,sports,True,False,2.0,0.0,0.0,new
96d7dbeb-de66-4879-848a-1d989ffa4b48,2023-07-16,25-34,F,desktop,sports,False,True,8.0,0.0,0.0,new
12f30ada-3c21-43a6-804b-b0d30ef5a1d1,2023-07-01,25-34,F,mobile,home_decor,False,True,0.0,0.0,0.0,new
329c0905-fb95-4cd7-8cf0-b1b3f5a43a72,2023-10-07,25-34,M,mobile,home_decor,True,False,2.0,0.0,0.0,new
29b26945-a7cf-42cb-a267-2b63a9150088,2023-12-27,25-34,F,desktop,electronics,True,False,2.0,0.0,0.0,new
3d9e57e6-11a8-4d33-8348-19aeee2b507a,2023-07-01,18-24,F,mobile,home_decor,True,False,0.0,0.0,0.0,new
15e33dc8-75e8-416b-8273-95e4d9bb0f07,2023-08-18,25-34,M,mobile,sports,False,True,3.0,0.0,0.0,new
06917fd6-4016-46a8-a37c-a684f1a5f55a,2023-08-05,35-44,M,desktop,beauty,False,True,1.0,0.0,0.0,new
50cfe265-ef08-41fe-bf8b-78de29870943,2024-02-26,25-34,M,mobile,fashion,True,True,2.0,0.0,0.0,new
540b0915-b308-42f4-8c2b-979e1a2b0f32,2023-11-30,18-24,M,desktop,electronics,True,False,2.0,0.0,0.0,new
13602c73-7253-49ec-b5bf-7b1a90e62ddb,2023-08-30,35-44,M,mobile,home_decor,True,True,7.0,0.0,0.0,new
